P[day],d[hour]
9.599932459999999779e+00,4.320599999999999774e+00
2.067876365000000050e+01,4.639499999999999957e+00
3.292767969999999877e+00,4.806899999999999729e+00
9.693150230000000533e+00,5.672500000000000320e+00
1.372710333999999932e+01,7.341899999999999871e+00
2.431100310000000064e+01,8.768200000000000216e+00
4.443040589999999668e+01,1.030599999999999916e+01
9.341459249999999770e+00,6.179999999999999716e+00
4.977604470000000170e+00,2.571899999999999853e+00
6.988009530000000247e+00,3.103000000000000203e+00
1.055840479000000087e+01,3.366000000000000103e+00
1.484448360000000022e+01,6.091000000000000192e+00
2.282451440000000176e+01,6.616999999999999993e+00
5.195593979999999945e+00,3.748000000000000220e+00
8.010392899999999372e+00,4.271300000000000097e+00
2.766663750000000022e+01,6.315000000000000391e+00
4.247290780000000154e+01,7.253000000000000114e+00
1.517026921000000073e+01,4.331100000000000172e+00
2.623474470000000025e+01,3.536000000000000032e+00
3.945762280000000288e+01,9.557000000000000384e+00
1.644221029999999972e+00,2.912199999999999900e+00
8.968470339999999652e+00,4.407300000000000217e+00
2.322181150000000116e+01,2.744000000000000217e+00
2.196401645999999985e+01,2.750900000000000123e+00
1.256023229999999984e+02,7.105000000000000426e+00
7.415564709999999948e+00,1.973000000000000087e+00
9.387406459999999342e+00,1.616500000000000048e+00
6.511123849999999713e+00,1.691899999999999959e+00
2.385163320999999925e+01,2.445300000000000029e+00
1.279831740000000018e+01,6.400999999999999801e+00
2.732142419999999916e+01,4.836000000000000298e+00
8.551734399999999425e+01,9.330999999999999517e+00
7.056751450000000148e+00,2.026100000000000012e+00
1.726536589999999904e+01,5.019999999999999574e+00
5.929722370000000353e+00,2.517999999999999794e+00
1.224761209999999956e+01,3.209000000000000075e+00
1.118957089999999965e+01,5.299999999999999822e+00
1.784850834999999947e+01,5.891899999999999693e+00
2.613634430000000108e+01,6.613000000000000433e+00
3.705517259999999879e+01,5.439000000000000057e+00
5.724885179999999707e+01,6.083000000000000185e+00
1.425449999999999875e+02,8.750000000000000000e+00
1.005550266999999920e+01,2.951000000000000068e+00
1.633269981000000115e+01,2.173999999999999932e+00
6.887311300000000358e+00,2.213999999999999968e+00
5.795294949999999723e+00,2.271999999999999797e+00
8.411003049999999703e+00,2.455299999999999816e+00
5.476658010000000409e+00,2.548200000000000021e+00
1.693481039999999993e+01,3.407999999999999918e+00
2.421019730000000081e+01,4.046000000000000263e+00
1.103178360000000069e+01,4.753000000000000114e+00
2.576268460000000005e+01,6.908000000000000362e+00
4.612673599999999929e+00,3.064299999999999802e+00
1.312162166999999968e+01,3.613799999999999901e+00
6.475391079999999633e+00,2.704800000000000093e+00
1.685825609000000114e+01,2.072799999999999976e+00
4.950047250000000076e+01,5.772000000000000242e+00
3.406076769999999954e+01,2.471000000000000085e+00
8.348874050000000580e+01,6.209999999999999964e+00
2.556386260000000021e+01,4.684999999999999609e+00
5.768962119999999771e+01,5.118000000000000327e+00
7.708619099999999946e+01,4.769999999999999574e+00
1.383989000000000047e+01,6.780000000000000249e+00
1.623855000000000004e+01,7.442999999999999616e+00
3.289726320000000204e+00,2.327399999999999913e+00
7.186445939999999588e+00,1.497200000000000086e+00
8.486515819999999266e+00,5.267000000000000348e+00
5.518662129999999877e+01,9.132999999999999119e+00
1.032736350999999964e+01,1.889000000000000012e+00
3.786589639999999690e+01,4.782000000000000028e+00
3.614602790000000176e+00,3.226999999999999869e+00
7.542358319999999949e+00,4.730000000000000426e+00
1.193205399000000000e+01,6.205000000000000071e+00
2.574579569999999862e+01,7.073000000000000398e+00
5.998098679999999661e+01,7.588000000000000078e+00
1.066489514000000050e+01,3.158999999999999808e+00
1.778382979999999947e+01,3.996999999999999886e+00
3.281920560000000098e+00,2.916999999999999815e+00
1.251610548999999928e+01,4.852999999999999758e+00
3.781541570000000263e+01,4.661999999999999922e+00
5.357830520000000263e+01,5.193999999999999950e+00
2.684759620000000169e+01,1.006799999999999962e+01
7.238269830000000127e+01,8.278999999999999915e+00
2.732767899999999806e+00,1.110200000000000076e+00
1.487149772999999975e+01,2.407599999999999962e+00
1.336693089999999984e+01,3.733000000000000096e+00
2.130181862999999964e+01,3.876300000000000079e+00
7.958399946999999486e+01,4.399675199999999897e+00
5.120690302999999943e+01,8.990000000000000213e+00
4.579482350000000146e+00,3.105999999999999872e+00
1.902313609999999855e+01,3.431000000000000050e+00
3.476305430000000030e+01,4.309000000000000163e+00
6.796865599999999574e+01,7.948000000000000398e+00
6.849787280000000145e+00,4.918999999999999595e+00
2.005452820000000003e+01,7.173000000000000043e+00
3.008994590000000002e+01,6.653999999999999915e+00
5.535331519999999728e+00,2.793000000000000149e+00
1.672619690000000148e+01,2.708000000000000185e+00
1.897828819999999972e+00,2.711399999999999810e+00
3.282802400000000009e+00,3.253200000000000092e+00
5.028182529999999595e+00,3.525999999999999801e+00
1.212580643999999985e+01,3.289000000000000146e+00
1.998659160000000057e+01,4.391000000000000014e+00
4.920310630000000351e+00,4.046000000000000263e+00
1.417222858000000052e+01,2.629700000000000149e+00
1.250945798000000053e+01,3.479000000000000092e+00
2.701426220000000100e+01,5.384999999999999787e+00
1.609227518000000146e+01,2.107200000000000184e+00
2.890605259999999888e+01,3.099000000000000199e+00
2.009836759999999956e+01,5.206999999999999851e+00
6.278439809999999710e+01,4.809999999999999609e+00
3.930839970000000072e+00,2.931999999999999940e+00
7.630081960000000052e+00,2.779999999999999805e+00
5.629043959999999736e+00,3.729499999999999815e+00
1.339155154000000003e+01,3.391000000000000014e+00
8.256285699999999395e+00,2.037799999999999834e+00
5.262118329999999844e+00,3.244000000000000217e+00
1.216281949999999945e+01,2.316100000000000048e+00
1.290467523000000050e+01,3.279999999999999805e+00
3.120122020000000163e+01,4.076999999999999957e+00
2.259682559999999896e+01,6.179000000000000270e+00
4.534863810000000228e+01,4.857999999999999652e+00
1.004378351000000080e+01,5.548000000000000043e+00
1.516222870000000000e+01,7.331999999999999851e+00
5.641468367000000228e+01,7.514999999999999680e+00
1.231013510000000011e+01,3.797000000000000153e+00
2.519339889999999826e+01,4.620000000000000107e+00
6.791646560000000221e+00,3.342999999999999972e+00
1.183769329999999975e+01,3.380999999999999783e+00
3.173230119999999932e+00,1.909399999999999986e+00
1.329706949999999921e+01,3.282999999999999918e+00
3.244175409999999982e+00,1.991999999999999993e+00
1.451236220000000010e+01,4.163000000000000256e+00
2.108719530000000120e+01,5.926910000000000345e+00
6.738087010000000099e+00,2.591000000000000192e+00
1.306003989999999959e+01,2.850999999999999979e+00
7.416830329999999805e+00,7.274000000000000021e+00
2.048538930000000136e+01,1.022899999999999920e+01
5.341824660000000335e+00,3.576999999999999957e+00
1.042317343000000029e+01,2.341000000000000192e+00
9.182442990000000194e+00,4.317999999999999616e+00
1.461347810000000003e+01,5.266000000000000014e+00
8.005047490000000820e+00,3.319999999999999840e+00
1.213070414000000063e+01,3.842999999999999972e+00
5.613576529999999565e+00,2.904999999999999805e+00
7.054259000000000057e+00,1.764999999999999902e+00
3.498955999999999733e+01,4.017999999999999794e+00
4.299232839999999811e+01,4.725999999999999979e+00
8.849568297000000427e+01,6.951084899999999678e+00
2.225085089999999965e+01,1.745000000000000107e+00
1.354978255999999988e+02,6.769000000000000128e+00
4.081411550000000332e+00,2.323900000000000077e+00
1.141941927999999962e+01,3.307500000000000107e+00
6.834406740000000369e+00,2.272600000000000176e+00
1.442526349999999979e+01,3.754000000000000004e+00
2.667578179999999932e+01,2.696000000000000174e+00
5.803374259999999651e+01,5.583999999999999631e+00
3.213563590000000136e+00,4.314161099999999749e+00
6.873166399999999676e+00,6.856900000000000439e+00
9.024364139999999423e+00,3.011000000000000121e+00
1.734087350000000072e+01,3.398000000000000131e+00
1.438322669999999981e+01,8.378000000000000114e+00
4.731866310000000198e+01,1.046499999999999986e+01
1.842627410000000054e+02,1.193999999999999950e+01
4.028770970000000062e+00,3.173000000000000043e+00
6.124797730000000051e+00,3.466000000000000192e+00
8.921143179999999617e+00,3.932999999999999829e+00
1.124284815000000037e+01,4.240999999999999659e+00
7.031462949999999879e+00,5.921999999999999709e+00
5.428119490000000269e+01,5.517000000000000348e+00
1.361165023999999946e+01,7.616999999999999993e+00
1.182888430000000035e+01,3.337000000000000188e+00
1.475120339999999963e+01,1.250000000000000000e+00
1.061368711999999981e+01,3.498000000000000220e+00
2.972721999999999909e+01,3.450000000000000178e+00
2.426304130000000114e+00,2.662399999999999878e+00
4.623344910000000141e+00,3.018899999999999917e+00
6.693100899999999687e-01,1.627399999999999958e+00
2.465024329999999875e+00,1.262000000000000011e+00
6.895844700000000671e+01,3.128000000000000114e+00
1.855574540000000106e+00,2.312174199999999846e+00
1.783354187999999851e+01,4.604821199999999948e+00
3.005192860000000188e+00,1.811164800000000019e+00
7.834468829999999606e+00,3.126080299999999923e+00
5.802065498000000332e+01,4.726399999999999935e+00
1.720855449999999953e+00,1.834640899999999908e+00
4.699652819999999842e+00,2.552999999999999936e+00
7.170710380000000050e+00,2.922499999999999876e+00
4.176342759999999821e+00,2.334999999999999964e+00
8.707983090000000814e+00,2.490400000000000169e+00
6.319435529999999801e+00,3.342200000000000060e+00
1.220951754999999928e+01,4.180799999999999628e+00
3.076447089999999829e+00,2.632600000000000051e+00
1.233087921000000087e+01,3.066399999999999793e+00
1.594248452999999976e+01,3.489399999999999835e+00
8.667856000000000449e+01,1.022400000000000020e+01
1.221828097000000035e+01,2.696899999999999853e+00
6.972646638999999880e+01,3.717699999999999783e+00
1.213770419999999906e+00,5.532000000000000250e-01
4.532874199999999965e-01,4.445000000000000062e-01
1.865114189999999894e+00,4.279000000000000026e-01
7.049626260000000002e+02,1.800300000000000011e+01
7.891427120000000350e+00,4.265315600000000096e+00
2.684308099999999975e+00,2.768335200000000107e+00
3.311902630000000070e+00,1.181071999999999900e+00
3.797007559999999948e+00,2.525677799999999973e+00
3.217518430000000151e+00,1.898626399999999936e+00
1.029099412999999963e+01,4.288890000000000313e+00
3.525653510000000157e+00,2.511179900000000131e+00
3.024110949999999853e+00,2.720965699999999821e+00
3.596826920000000172e+01,2.838999999999999968e+00
1.109782660000000050e+02,1.131199999999999939e+01
6.802579470000000406e+00,4.607999999999999652e+00
8.703121539999999712e+00,4.807000000000000384e+00
1.192160349999999980e+01,5.009000000000000341e+00
5.250086449999999871e+01,1.490659999999999918e+01
5.334082429999999597e+00,6.222599999999999909e+00
1.287471243000000065e+01,2.249099999999999877e+00
8.600451630000000236e+00,8.950521000000000171e+00
6.400196689999999933e+01,4.724000000000000199e+00
1.679716262000000171e+01,3.830000000000000071e+00
6.665045209999999543e+01,5.743999999999999773e+00
3.523306939999999798e+01,3.673999999999999932e+00
1.781390719999999988e+02,9.654000000000001691e+00
3.246732049999999870e+00,3.053500000000000103e+00
1.011107013999999964e+02,8.028999999999999915e+00
2.072478499999999997e+02,6.158999999999999808e+00
1.123031359999999950e+02,5.868999999999999773e+00
1.776686630000000093e+02,9.298000000000000043e+00
3.600117120000000170e+00,2.395999999999999908e+00
4.545869820000000061e+00,1.756000000000000005e+00
6.189439519999999639e+00,2.331599999999999895e+00
7.743478009999999578e+00,2.787799999999999834e+00
9.740485079999999130e+00,1.699300000000000033e+00
2.984157709999999852e+00,1.263700000000000045e+00
4.871223660000000066e+00,1.591599999999999904e+00
8.152758849999999669e+00,1.745999999999999996e+00
1.565412610000000093e+00,7.571999999999999842e-01
3.036208740000000184e+00,9.324000000000000066e-01
5.148923459999999785e+00,9.613000000000000433e-01
7.794215509999999902e+00,9.710311000000000359e-01
1.258229807999999927e+01,6.375000000000000000e+00
3.367280657999999960e+01,8.226699999999999235e+00
2.455238829999999872e+00,1.732327100000000009e+00
2.854105573000000007e+01,1.065812309999999918e+01
1.541308120000000059e+01,6.635799999999999699e+00
7.514396699999999818e+00,4.865000000000000213e+00
3.848475559999999973e+02,9.968999999999999417e+00
1.057375702999999945e+01,1.695300000000000029e+00
1.069211499999999937e+01,4.657000000000000028e+00
2.074028644999999926e+01,1.039390000000000036e+01
3.360123371000000247e+01,4.405599999999999739e+00
6.766529280000000313e+00,2.900399999999999867e+00
2.201429129999999930e+02,1.952799999999999869e+01
8.313773039999999170e+00,2.963999999999999968e+00
8.468798080000000539e+01,1.002149999999999963e+01
2.075830840000000137e+02,7.012999999999999901e+00
8.981014930000000618e+00,1.847800000000000109e+00
7.256962449999999620e+00,4.940199999999999925e+00
9.940666410000000397e+00,3.909199999999999786e+00
5.107926451000000156e+01,6.372899999999999565e+00
3.709214100000000069e+00,2.630199999999999871e+00
2.499324319000000116e+01,5.940900000000000070e+00
3.847876131000000299e+01,5.186973700000000242e+00
2.466919272999999890e+01,7.035149999999999793e+00
5.014199109999999848e+00,4.560687099999999994e+00
4.176254189999999866e+00,3.671600000000000197e+00
1.455730896999999935e+01,7.764300000000000423e+00
5.660669429999999558e+00,4.648299999999999876e+00
3.105507840000000019e+00,1.745800000000000018e+00
1.400640392000000034e+01,4.691900000000000404e+00
1.111990280000000020e+01,3.375900000000000123e+00
1.322175357999999967e+01,2.788400000000000212e+00
1.249340725000000063e+01,2.261400000000000077e+00
4.777980300000000291e+00,2.841200000000000170e+00
9.673928300000000036e+00,3.502699999999999925e+00
4.289645024000000006e+01,5.689700000000000202e+00
4.919584999999999653e+00,4.198800000000000310e+00
1.006083238000000080e+01,4.571799999999999642e+00
5.635407915999999773e+01,3.444900000000000073e+00
3.022910273999999831e+01,6.675099999999999589e+00
1.004556376999999934e+01,3.202700000000000102e+00
3.243248770000000114e+00,3.074844099999999969e+00
1.535876777000000004e+01,4.122300000000000075e+00
3.865207960000000043e+01,5.607000000000000206e+00
2.418406839999999836e+00,2.074399999999999800e+00
3.120839619999999925e+00,2.405278000000000027e+00
1.727629668000000152e+01,3.947379999999999889e+00
7.203794499999999879e+00,2.976599999999999913e+00
1.091293429999999987e+01,2.857699999999999907e+00
2.576571019999999823e+00,1.599699999999999900e+00
1.859611518000000174e+01,2.305200000000000138e+00
3.268706349999999983e+00,3.639857300000000073e+00
4.225349829999999862e+00,2.769529700000000094e+00
3.003901009999999872e+00,3.875047700000000095e+00
8.025118519999999478e+00,5.369399999999999729e+00
3.413078089999999953e+00,2.578792799999999996e+00
5.896619659999999818e+00,3.153999999999999915e+00
8.308653070000000085e+00,3.274700000000000166e+00
3.573202799999999790e+00,2.879999999999999893e+00
9.613753160000001685e+00,4.653999999999999915e+00
5.632525079999999740e+00,2.144800000000000040e+00
3.548448070000000065e+00,4.512302499999999661e+00
7.812512400000000135e+00,4.243199999999999861e+00
9.376136799999999383e+00,2.601599999999999913e+00
8.508333099999999760e+00,3.455900000000000194e+00
5.640676970000000345e+00,2.835399999999999920e+00
3.622755059999999805e+00,2.786799999999999944e+00
4.286866230000000222e+00,4.472599999999999909e+00
9.549277090000000356e+00,1.583199999999999941e+00
2.752194772000000000e+01,4.046999999999999709e+00
6.883647060000000373e+00,2.028197500000000097e+00
3.568099609999999977e+00,3.213099999999999845e+00
2.530893565999999950e+01,5.770400000000000418e+00
4.174598854999999986e+01,4.612499999999999822e+00
4.515535632999999649e+01,5.784500000000000419e+00
8.531620039999999960e+01,2.744099999999999984e+00
1.301780296000000021e+02,8.453400000000000247e+00
